test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp	fold	gen	model	subset
0.5001	0.72056	0.49036	0.89176	0.49034	0.48093	-7.19907	2252	925	62	21	0	m	svc	selected
0.49914	0.61078	0.49474	0.88089	0.49489	0.45427	-7.02324	2274	903	67	16	0	m	svc	selected
0.501	0.61477	0.49507	0.88	0.4951	0.49507	-7.36063	2227	950	59	24	0	m	svc	selected
0.49995	0.51297	0.49958	0.86681	0.49958	0.46762	-6.90668	2244	933	64	19	0	m	svc	selected
0.5	0.38723	0.50429	0.88028	0.50421	0.47506	-7.2015	2253	924	63	20	0	m	svc	selected
0.4999	0.67265	0.49343	0.86157	0.49344	0.48403	-6.96817	2310	867	63	20	0	m	svc	selected
0.49933	0.42914	0.50249	0.88516	0.50251	0.48522	-7.17051	2241	936	61	22	0	m	svc	selected
0.50101	0.08782	0.52305	0.87978	0.52306	0.51411	-6.40407	2396	780	61	23	1	m	svc	selected
0.50003	0.00798	0.54142	0.87483	0.54155	0.51795	-6.70724	2307	869	58	26	1	m	svc	selected
0.49918	0.00998	0.53664	0.8931	0.53657	0.50523	-6.89172	2264	912	59	25	1	m	svc	selected
0.4992	0.04591	0.52459	0.88995	0.52471	0.50825	-6.49559	2321	855	60	24	1	m	svc	selected
0.49947	0.01597	0.53544	0.89788	0.5355	0.49685	-6.54052	2362	814	63	21	1	m	svc	selected
0.50047	0.00599	0.54085	0.88361	0.54092	0.50076	-6.66938	2349	827	62	22	1	m	svc	selected
0.49979	0.01198	0.53854	0.88246	0.53841	0.53562	-6.66843	2268	908	54	30	1	m	svc	selected
0.50032	0.01597	0.53694	0.87631	0.53682	0.50183	-6.53717	2318	858	61	23	1	m	svc	selected
0.50025	0.00599	0.53507	0.86882	0.53509	0.53326	-5.99551	2442	734	59	25	1	m	svc	selected
0.50154	0.002	0.54801	0.88529	0.54813	0.512	-6.75289	2307	869	59	25	1	m	svc	selected
0.50009	0.62675	0.49554	0.88598	0.49548	0.48762	-6.37308	2379	797	65	19	1	m	svc	selected
0.49948	0.03593	0.52808	0.89482	0.5281	0.50983	-6.3131	2331	845	60	24	1	m	svc	selected
0.49982	0.01597	0.53595	0.90321	0.53607	0.53014	-7.01618	2271	905	55	29	1	m	svc	selected
0.50017	0.00998	0.54088	0.88604	0.54091	0.54756	-6.51285	2306	870	53	31	1	m	svc	selected
0.49832	0.002	0.55669	0.89247	0.55666	0.55058	-6.54293	2363	813	54	30	1	m	svc	selected
0.50107	0.48303	0.50149	0.87979	0.5015	0.4931	-6.77304	2376	800	64	20	1	m	svc	selected
0.50025	0.31537	0.50811	0.87508	0.50798	0.49556	-6.76442	2316	860	62	22	1	m	svc	selected
0.50138	0.00798	0.54262	0.8907	0.54267	0.52283	-6.65942	2338	838	58	26	1	m	svc	selected
0.49998	0.01198	0.53564	0.89317	0.5357	0.51758	-7.07686	2229	947	56	28	1	m	svc	selected
0.5009	0.00599	0.54337	0.88445	0.54346	0.53033	-6.44203	2310	866	56	28	1	m	svc	selected
0.50001	0.002	0.56976	0.87857	0.56972	0.51402	-6.54563	2282	894	58	26	2	m	svc	selected
0.50074	0.002	0.57417	0.89751	0.57419	0.53777	-7.16533	2206	970	52	32	2	m	svc	selected
0.50022	0.002	0.57211	0.9026	0.57213	0.55427	-6.98815	2273	903	51	33	2	m	svc	selected
0.50021	0.00399	0.55454	0.89201	0.55454	0.53355	-7.03454	2217	959	53	31	2	m	svc	selected
0.49996	0.00798	0.5386	0.90581	0.5385	0.53638	-7.21778	2235	941	53	31	2	m	svc	selected
0.50048	0.002	0.60032	0.89738	0.6004	0.5635	-6.94196	2256	920	49	35	2	m	svc	selected
0.49839	0.002	0.57516	0.8994	0.57516	0.56085	-6.91172	2277	899	50	34	2	m	svc	selected
0.50011	0.002	0.5644	0.89873	0.56442	0.53011	-7.3022	2233	943	54	30	2	m	svc	selected
0.49947	0.002	0.58307	0.89364	0.5831	0.55185	-7.33454	2182	994	49	35	2	m	svc	selected
0.50073	0.002	0.5775	0.90889	0.57752	0.56111	-7.31546	2203	973	48	36	2	m	svc	selected
0.5003	0.002	0.56887	0.88998	0.56868	0.56674	-7.15365	2201	975	47	37	2	m	svc	selected
0.49933	0.002	0.58839	0.8918	0.5884	0.56564	-6.85705	2194	982	47	37	2	m	svc	selected
0.49946	0.002	0.57539	0.89445	0.57552	0.54362	-6.87215	2281	895	53	31	2	m	svc	selected
0.49992	0.002	0.58483	0.89861	0.58485	0.56895	-7.11608	2215	961	47	37	2	m	svc	selected
0.50049	0.002	0.58889	0.89801	0.58901	0.55487	-6.90127	2239	937	50	34	2	m	svc	selected
0.49994	0.002	0.5775	0.89998	0.57755	0.54013	-7.36905	2221	955	52	32	2	m	svc	selected
0.50004	0.002	0.57293	0.90636	0.57297	0.54621	-7.4033	2184	992	50	34	2	m	svc	selected
0.50138	0.002	0.57219	0.90086	0.57209	0.56551	-7.00101	2231	945	48	36	2	m	svc	selected
0.50179	0.002	0.5684	0.89898	0.56836	0.55398	-6.97198	2309	867	52	32	2	m	svc	selected
0.4997	0.002	0.58535	0.89539	0.58543	0.54706	-6.80822	2265	911	52	32	2	m	svc	selected
0.49849	0.18962	0.51445	0.85857	0.51451	0.52867	-7.32701	2186	990	53	31	3	m	svc	selected
0.50083	0.06786	0.52539	0.86261	0.52555	0.53496	-6.87203	2226	950	53	31	3	m	svc	selected
0.50063	0.29341	0.50917	0.86843	0.50916	0.50221	-7.01888	2207	969	58	26	3	m	svc	selected
0.49978	0.25549	0.50982	0.85059	0.50975	0.50139	-6.61686	2353	823	62	22	3	m	svc	selected
0.50124	0.03194	0.53207	0.86908	0.53208	0.52146	-7.42254	2178	998	54	30	3	m	svc	selected
0.50088	0.15569	0.51742	0.86728	0.51739	0.51698	-6.97166	2263	913	57	27	3	m	svc	selected
0.49963	0.002	0.55335	0.86777	0.55339	0.55814	-7.39587	2222	954	49	35	3	m	svc	selected
0.49991	0.11577	0.5186	0.85629	0.51871	0.51137	-6.83999	2303	873	59	25	3	m	svc	selected
0.49921	0.00998	0.53783	0.85685	0.53786	0.53342	-6.90296	2254	922	54	30	3	m	svc	selected
0.49939	0.3513	0.50502	0.85074	0.50504	0.51415	-7.16126	2245	931	57	27	3	m	svc	selected
0.50018	0.002	0.54216	0.86397	0.54219	0.53355	-7.03146	2217	959	53	31	3	m	svc	selected
0.50078	0.0499	0.5295	0.86581	0.52945	0.50851	-7.00268	2247	929	58	26	3	m	svc	selected
0.50021	0.25549	0.51099	0.85823	0.511	0.52047	-6.77576	2323	853	58	26	3	m	svc	selected
0.49934	0.31138	0.50798	0.86864	0.50789	0.54407	-7.14504	2246	930	52	32	3	m	svc	selected
0.49981	0.06188	0.52608	0.88189	0.52604	0.51472	-7.60891	2173	1003	55	29	3	m	svc	selected
0.50079	0.01597	0.53813	0.87309	0.53815	0.51538	-7.20754	2215	961	56	28	3	m	svc	selected
0.50114	0.08782	0.52535	0.86897	0.52524	0.52293	-7.05776	2263	913	56	28	3	m	svc	selected
0.50043	0.04591	0.52764	0.86213	0.52753	0.52177	-7.15036	2180	996	54	30	3	m	svc	selected
0.50028	0.17764	0.51606	0.87558	0.51609	0.53116	-7.452	2164	1012	52	32	3	m	svc	selected
0.49993	0.07385	0.52647	0.8616	0.52642	0.5143	-6.99631	2246	930	57	27	3	m	svc	selected
0.49979	0.01996	0.53575	0.86552	0.53571	0.52268	-6.79817	2337	839	58	26	4	m	svc	selected
0.50054	0.04192	0.53014	0.86667	0.53009	0.49626	-7.10341	2207	969	59	25	4	m	svc	selected
0.49994	0.04192	0.52945	0.88975	0.52941	0.50798	-7.63858	2168	1008	56	28	4	m	svc	selected
0.50066	0.39521	0.50413	0.86372	0.50412	0.49112	-6.94357	2250	926	61	23	4	m	svc	selected
0.50035	0.07984	0.52354	0.86855	0.52354	0.5075	-6.46781	2354	822	61	23	4	m	svc	selected
0.49972	0.2994	0.50875	0.88068	0.50872	0.48111	-7.13632	2262	914	63	21	4	m	svc	selected
0.49882	0.16966	0.51396	0.87385	0.51403	0.49613	-7.01208	2244	932	60	24	4	m	svc	selected
0.4994	0.21158	0.51179	0.88413	0.51183	0.50523	-6.9658	2264	912	59	25	4	m	svc	selected
0.49963	0.00798	0.54335	0.86552	0.54335	0.50841	-6.81914	2322	854	60	24	4	m	svc	selected
0.49906	0.04192	0.52819	0.87377	0.52818	0.53628	-6.83453	2310	866	55	29	4	m	svc	selected
0.49915	0.1497	0.5155	0.87592	0.5155	0.49912	-7.0826	2263	913	60	24	4	m	svc	selected
0.4993	0.1497	0.51686	0.87213	0.51686	0.49682	-6.65427	2324	852	62	22	4	m	svc	selected
0.49857	0.04391	0.52619	0.87063	0.52619	0.51487	-6.76488	2363	813	60	24	4	m	svc	selected
0.50039	0.08184	0.52378	0.89154	0.52381	0.50901	-6.9133	2288	888	59	25	4	m	svc	selected
0.50009	0.48303	0.50076	0.87394	0.50079	0.5057	-7.10369	2267	909	59	25	4	m	svc	selected
0.49988	0.02196	0.53306	0.86654	0.53333	0.49729	-6.8656	2327	849	62	22	4	m	svc	selected
0.49961	0.66467	0.49174	0.87254	0.49178	0.49257	-6.78245	2297	879	62	22	4	m	svc	selected
0.49861	0.05988	0.52329	0.86678	0.52324	0.49194	-6.82254	2293	883	62	22	4	m	svc	selected
0.50064	0.14172	0.51839	0.87789	0.51838	0.50611	-6.73746	2383	793	62	22	4	m	svc	selected
0.50208	0.27545	0.51125	0.88883	0.51123	0.49705	-7.1414	2212	964	59	25	4	m	svc	selected
0.50081	0.002	0.58474	0.8912	0.58471	0.56097	-7.22454	2263	914	49	34	0	f	svc	selected
0.50036	0.002	0.56659	0.87679	0.56664	0.53042	-6.87401	2222	955	53	30	0	f	svc	selected
0.49992	0.002	0.58606	0.87508	0.58613	0.57648	-6.88226	2285	892	47	36	0	f	svc	selected
0.49852	0.002	0.5863	0.87634	0.58619	0.55479	-6.84147	2262	915	50	33	0	f	svc	selected
0.50017	0.002	0.60508	0.87728	0.60508	0.55275	-7.14487	2249	928	50	33	0	f	svc	selected
0.50082	0.002	0.56801	0.87858	0.56802	0.50932	-7.07885	2241	936	57	26	0	f	svc	selected
0.5006	0.002	0.5897	0.86775	0.58962	0.5438	-6.74545	2307	870	53	30	0	f	svc	selected
0.50069	0.002	0.58876	0.88029	0.58871	0.54868	-6.76999	2338	839	53	30	0	f	svc	selected
0.50087	0.002	0.58482	0.87542	0.58482	0.54542	-7.05469	2279	898	52	31	0	f	svc	selected
0.50087	0.002	0.55215	0.87733	0.55215	0.51979	-7.32542	2231	946	55	28	0	f	svc	selected
0.50047	0.002	0.60126	0.87242	0.60124	0.55967	-6.87925	2293	884	50	33	0	f	svc	selected
0.49996	0.002	0.58187	0.87886	0.5818	0.55183	-6.47734	2358	819	53	30	0	f	svc	selected
0.49946	0.002	0.59407	0.86383	0.59415	0.55041	-6.54039	2349	828	53	30	0	f	svc	selected
0.50032	0.002	0.6022	0.86229	0.60221	0.536	-6.27901	2334	843	55	28	0	f	svc	selected
0.49972	0.002	0.60249	0.87955	0.60247	0.53353	-6.79152	2280	897	54	29	0	f	svc	selected
0.49891	0.002	0.57275	0.86376	0.57289	0.53613	-7.05985	2220	957	52	31	0	f	svc	selected
0.49978	0.002	0.57977	0.88018	0.57977	0.56077	-6.92213	2300	877	50	33	0	f	svc	selected
0.5005	0.002	0.58646	0.87116	0.58648	0.53908	-6.74595	2277	900	53	30	0	f	svc	selected
0.50063	0.002	0.57233	0.87369	0.57238	0.54915	-6.64483	2341	836	53	30	0	f	svc	selected
0.5003	0.002	0.58801	0.87764	0.5879	0.5331	-6.77105	2239	938	53	30	0	f	svc	selected
0.50097	0.01597	0.53324	0.87288	0.53313	0.54189	-6.96076	2270	906	53	31	1	f	svc	selected
0.50006	0.39721	0.50514	0.88202	0.50509	0.49371	-7.36164	2153	1023	58	26	1	f	svc	selected
0.4995	0.72854	0.48979	0.87154	0.48998	0.50322	-6.8263	2289	887	60	24	1	f	svc	selected
0.50066	0.63673	0.49505	0.88141	0.49506	0.49018	-7.05276	2244	932	61	23	1	f	svc	selected
0.50045	0.02395	0.53191	0.88068	0.53187	0.53793	-7.01199	2207	969	52	32	1	f	svc	selected
0.50196	0.37924	0.50634	0.87084	0.50613	0.48517	-6.75248	2250	926	62	22	1	f	svc	selected
0.50162	0.36527	0.50706	0.87936	0.50705	0.50646	-7.29666	2234	942	58	26	1	f	svc	selected
0.49909	0.07385	0.52346	0.8686	0.52328	0.52448	-7.07246	2235	941	55	29	1	f	svc	selected
0.49997	0.4012	0.50338	0.88636	0.50355	0.52747	-6.72007	2254	922	55	29	1	f	svc	selected
0.49884	0.12375	0.518	0.88241	0.5178	0.48756	-6.86242	2303	873	63	21	1	f	svc	selected
0.49891	0.01996	0.53073	0.87035	0.53072	0.50835	-7.08712	2246	930	58	26	1	f	svc	selected
0.49948	0.39122	0.50363	0.87726	0.50347	0.51648	-7.26515	2222	954	56	28	1	f	svc	selected
0.49955	0.2475	0.51067	0.84135	0.5106	0.52643	-6.6534	2323	853	57	27	1	f	svc	selected
0.49956	0.51497	0.49851	0.8879	0.49851	0.50753	-7.20137	2203	973	57	27	1	f	svc	selected
0.5004	0.03194	0.53275	0.88727	0.53279	0.51934	-6.77856	2278	898	57	27	1	f	svc	selected
0.50008	0.0998	0.52059	0.88805	0.5206	0.53342	-7.25185	2254	922	54	30	1	f	svc	selected
0.50074	0.09182	0.52282	0.89754	0.5229	0.52101	-7.13177	2213	963	55	29	1	f	svc	selected
0.50067	0.31737	0.5083	0.87791	0.50828	0.51774	-7.10892	2230	946	56	28	1	f	svc	selected
0.50114	0.35529	0.50703	0.90626	0.50699	0.52586	-7.5239	2206	970	54	30	1	f	svc	selected
0.49968	0.25349	0.51132	0.88716	0.51127	0.51191	-7.30629	2193	983	56	28	1	f	svc	selected
0.49984	0.002	0.55244	0.89412	0.55244	0.54003	-6.85704	2296	880	54	30	2	f	svc	selected
0.49987	0.02794	0.52854	0.88932	0.52857	0.55178	-6.75627	2295	881	52	32	2	f	svc	selected
0.50097	0.00798	0.54194	0.87782	0.54199	0.51446	-6.94524	2247	929	57	27	2	f	svc	selected
0.50086	0.002	0.55366	0.88326	0.55375	0.54712	-6.57677	2341	835	54	30	2	f	svc	selected
0.49988	0.03992	0.5279	0.87722	0.52768	0.5035	-6.92493	2253	923	59	25	2	f	svc	selected
0.50151	0.50898	0.50134	0.87189	0.50139	0.51122	-6.87262	2302	874	59	25	2	f	svc	selected
0.50095	0.02794	0.53486	0.87682	0.53498	0.5411	-6.85668	2265	911	53	31	2	f	svc	selected
0.49915	0.00599	0.53843	0.87821	0.5384	0.53824	-7.19995	2209	967	52	32	2	f	svc	selected
0.49921	0.03992	0.52776	0.89019	0.52775	0.53449	-7.03344	2223	953	53	31	2	f	svc	selected
0.49882	0.37325	0.50458	0.88858	0.50454	0.51695	-7.25162	2225	951	56	28	2	f	svc	selected
0.50067	0.11776	0.5217	0.8725	0.52177	0.52403	-6.70823	2270	906	56	28	2	f	svc	selected
0.50214	0.0499	0.5288	0.89177	0.52874	0.51484	-6.60793	2325	851	59	25	2	f	svc	selected
0.49941	0.002	0.54589	0.87839	0.54593	0.52422	-6.64198	2309	867	57	27	2	f	svc	selected
0.49932	0.21357	0.51301	0.89916	0.51318	0.51415	-6.95081	2245	931	57	27	2	f	svc	selected
0.49987	0.21756	0.51321	0.87585	0.5132	0.50334	-6.73487	2252	924	59	25	2	f	svc	selected
0.49972	0.1477	0.51899	0.8807	0.51899	0.50334	-6.58462	2252	924	59	25	2	f	svc	selected
0.50062	0.12774	0.51877	0.89277	0.51878	0.50864	-7.36574	2210	966	57	27	2	f	svc	selected
0.50019	0.05788	0.52394	0.8726	0.52393	0.51855	-6.57054	2273	903	57	27	2	f	svc	selected
0.49994	0.01597	0.53788	0.88489	0.53785	0.51427	-7.04543	2208	968	56	28	2	f	svc	selected
0.50023	0.30539	0.50726	0.89354	0.50722	0.53616	-7.62262	2158	1018	51	33	2	f	svc	selected
0.49924	0.00399	0.55093	0.89652	0.5509	0.51613	-7.48816	2182	994	55	29	3	f	svc	selected
0.50049	0.002	0.57653	0.89967	0.57656	0.5641	-7.20674	2222	954	48	36	3	f	svc	selected
0.49944	0.002	0.57761	0.89547	0.57761	0.56696	-6.97596	2278	898	49	35	3	f	svc	selected
0.49978	0.002	0.55568	0.90233	0.55561	0.5384	-7.31543	2210	966	52	32	3	f	svc	selected
0.50017	0.002	0.55294	0.89995	0.55293	0.53751	-7.21096	2280	896	54	30	3	f	svc	selected
0.4996	0.002	0.5696	0.89346	0.56955	0.54548	-6.99668	2255	921	52	32	3	f	svc	selected
0.50023	0.002	0.57065	0.87605	0.57073	0.56983	-6.96937	2145	1031	45	39	3	f	svc	selected
0.49888	0.002	0.57989	0.88591	0.57993	0.56759	-6.9482	2282	894	49	35	3	f	svc	selected
0.50019	0.002	0.56757	0.89168	0.56763	0.55427	-6.75309	2273	903	51	33	3	f	svc	selected
0.49978	0.002	0.59535	0.88358	0.5954	0.5595	-7.20615	2155	1021	47	37	3	f	svc	selected
0.50029	0.002	0.57085	0.89046	0.57084	0.53625	-6.87459	2272	904	54	30	3	f	svc	selected
0.49826	0.00599	0.54302	0.89228	0.54306	0.55544	-7.53519	2167	1009	48	36	3	f	svc	selected
0.50036	0.00399	0.55417	0.90229	0.55412	0.54608	-7.41627	2221	955	51	33	3	f	svc	selected
0.49998	0.002	0.56402	0.89319	0.56406	0.54501	-6.86538	2252	924	52	32	3	f	svc	selected
0.50031	0.002	0.57471	0.90413	0.5747	0.55862	-7.22826	2225	951	49	35	3	f	svc	selected
0.49879	0.002	0.56342	0.89029	0.56344	0.5733	-6.99963	2167	1009	45	39	3	f	svc	selected
0.50041	0.002	0.57166	0.8937	0.57169	0.56863	-6.96705	2213	963	47	37	3	f	svc	selected
0.50044	0.00599	0.54465	0.89181	0.54465	0.53922	-7.03884	2253	923	53	31	3	f	svc	selected
0.50014	0.002	0.56253	0.88424	0.56252	0.57493	-6.91497	2253	923	47	37	3	f	svc	selected
0.50085	0.002	0.5538	0.90737	0.55379	0.54668	-7.15747	2187	989	50	34	3	f	svc	selected
0.50068	0.84431	0.483	0.88921	0.483	0.50064	-7.73818	2197	979	58	26	4	f	svc	selected
0.49948	0.02595	0.52914	0.86175	0.52918	0.50161	-6.93652	2241	935	59	25	4	f	svc	selected
0.50066	0.12974	0.51836	0.87974	0.51836	0.50426	-7.12804	2220	956	58	26	4	f	svc	selected
0.49801	0.18962	0.51208	0.87211	0.5121	0.50756	-7.05934	2241	935	58	26	4	f	svc	selected
0.49778	0.10778	0.51691	0.87884	0.51698	0.512	-7.20984	2307	869	59	25	4	f	svc	selected
0.50009	0.33733	0.50597	0.87652	0.50588	0.50788	-7.0622	2243	933	58	26	4	f	svc	selected
0.50095	0.72854	0.49158	0.86039	0.49163	0.48945	-7.10685	2315	861	63	21	4	f	svc	selected
0.4996	0.53693	0.49758	0.87376	0.49757	0.51478	-6.96687	2249	927	57	27	4	f	svc	selected
0.49857	0.38723	0.50423	0.86597	0.50424	0.511	-6.99667	2225	951	57	27	4	f	svc	selected
0.49916	0.0978	0.51885	0.87794	0.51878	0.51021	-7.04742	2220	956	57	27	4	f	svc	selected
0.50041	0.51896	0.49928	0.87111	0.49941	0.49786	-6.9998	2255	921	60	24	4	f	svc	selected
0.49952	0.4511	0.50193	0.87219	0.50202	0.51257	-7.50488	2235	941	57	27	4	f	svc	selected
0.50074	0.24551	0.51257	0.89042	0.51261	0.50523	-7.09484	2264	912	59	25	4	f	svc	selected
0.50063	0.26547	0.51037	0.87856	0.51043	0.49484	-7.33856	2198	978	59	25	4	f	svc	selected
0.49989	0.16766	0.51726	0.87354	0.51724	0.52687	-7.05969	2288	888	56	28	4	f	svc	selected
0.49924	0.4491	0.50095	0.85554	0.50096	0.50639	-6.40426	2347	829	61	23	4	f	svc	selected
0.49882	0.00798	0.53302	0.87122	0.53294	0.54063	-7.18536	2262	914	53	31	4	f	svc	selected
0.49941	0.12176	0.51988	0.87474	0.51996	0.51903	-7.13483	2276	900	57	27	4	f	svc	selected
0.50052	0.20958	0.51482	0.87824	0.5149	0.51975	-7.13765	2205	971	55	29	4	f	svc	selected
0.49991	0.51297	0.49945	0.86372	0.49948	0.48306	-6.72035	2350	826	65	19	4	f	svc	selected
0.50039	0.00399	0.54764	0.85685	0.54764	0.53454	-6.84107	2363	814	56	27	0	combine	svc	selected
0.49949	0.002	0.56208	0.86151	0.56201	0.53371	-6.42226	2396	781	57	26	0	combine	svc	selected
0.5011	0.00798	0.55478	0.84955	0.55488	0.50813	-6.46142	2310	867	59	24	0	combine	svc	selected
0.4994	0.01397	0.53947	0.87748	0.5394	0.52375	-6.87429	2371	806	58	25	0	combine	svc	selected
0.49981	0.002	0.57718	0.85909	0.57729	0.54151	-6.36176	2369	808	55	28	0	combine	svc	selected
0.50067	0.002	0.55791	0.86941	0.55783	0.50714	-6.70415	2342	835	60	23	0	combine	svc	selected
0.50076	0.002	0.56088	0.8659	0.5608	0.54983	-7.09521	2307	870	52	31	0	combine	svc	selected
0.49962	0.002	0.56109	0.86272	0.56117	0.52722	-6.79339	2393	784	58	25	0	combine	svc	selected
0.50034	0.002	0.55607	0.87948	0.55604	0.53223	-6.95933	2310	867	55	28	0	combine	svc	selected
0.50106	0.002	0.58235	0.8609	0.58236	0.5334	-6.4915	2394	783	57	26	0	combine	svc	selected
0.49965	0.002	0.55422	0.8615	0.55411	0.52061	-6.59431	2351	826	58	25	0	combine	svc	selected
0.50013	0.002	0.55788	0.86302	0.55786	0.54313	-6.78829	2341	836	54	29	0	combine	svc	selected
0.49989	0.00399	0.54774	0.87272	0.54773	0.52101	-7.02716	2277	900	56	27	0	combine	svc	selected
0.49844	0.002	0.56837	0.87188	0.56841	0.53782	-7.23649	2269	908	53	30	0	combine	svc	selected
0.50046	0.002	0.56493	0.87226	0.56496	0.53092	-6.72596	2340	837	56	27	0	combine	svc	selected
0.50187	0.08583	0.52421	0.84929	0.52416	0.51966	-6.72534	2345	832	58	25	0	combine	svc	selected
0.50045	0.002	0.56123	0.87805	0.56116	0.51663	-6.90659	2364	813	59	24	0	combine	svc	selected
0.5017	0.002	0.55637	0.8679	0.55649	0.52847	-6.80485	2401	776	58	25	0	combine	svc	selected
0.5002	0.002	0.57234	0.87122	0.57233	0.5171	-6.75761	2367	810	59	24	0	combine	svc	selected
0.5001	0.002	0.55534	0.8638	0.5552	0.54092	-6.79982	2327	850	54	29	0	combine	svc	selected
0.49955	0.21158	0.51216	0.86495	0.5122	0.50762	-6.8915	2317	859	60	24	1	combine	svc	selected
0.50098	0.15569	0.51779	0.87252	0.51776	0.51903	-7.05576	2276	900	57	27	1	combine	svc	selected
0.49916	0.17166	0.51315	0.86061	0.51316	0.49515	-6.43849	2389	787	64	20	1	combine	svc	selected
0.49936	0.33932	0.50639	0.87252	0.50643	0.50728	-6.75225	2277	899	59	25	1	combine	svc	selected
0.50045	0.15569	0.5179	0.85864	0.51781	0.50174	-7.24278	2204	972	58	26	1	combine	svc	selected
0.50166	0.02395	0.53419	0.85669	0.53419	0.51203	-6.45743	2345	831	60	24	1	combine	svc	selected
0.49985	0.28144	0.50966	0.85723	0.50965	0.50413	-6.97123	2257	919	59	25	1	combine	svc	selected
0.50033	0.0998	0.52132	0.8696	0.52133	0.50917	-6.97089	2289	887	59	25	1	combine	svc	selected
0.5005	0.21158	0.51376	0.86904	0.51378	0.48696	-6.94182	2337	839	64	20	1	combine	svc	selected
0.49984	0.16966	0.51569	0.86391	0.5158	0.499	-6.75859	2300	876	61	23	1	combine	svc	selected
0.50119	0.06188	0.52616	0.87067	0.52601	0.48202	-7.0719	2230	946	62	22	1	combine	svc	selected
0.50035	0.71257	0.49232	0.87156	0.49238	0.48476	-6.88355	2323	853	64	20	1	combine	svc	selected
0.49965	0.27545	0.50904	0.86192	0.50903	0.51156	-6.49097	2342	834	60	24	1	combine	svc	selected
0.50059	0.01198	0.54057	0.86138	0.54053	0.50573	-6.82194	2305	871	60	24	1	combine	svc	selected
0.50039	0.01796	0.53044	0.87581	0.53029	0.5114	-6.74529	2341	835	60	24	1	combine	svc	selected
0.50047	0.06387	0.52574	0.87156	0.52572	0.52561	-6.99007	2280	896	56	28	1	combine	svc	selected
0.49969	0.16367	0.51628	0.85755	0.51624	0.50873	-6.68798	2324	852	60	24	1	combine	svc	selected
0.49949	0.03194	0.52702	0.86762	0.52705	0.50466	-6.96284	2336	840	61	23	1	combine	svc	selected
0.50032	0.02196	0.53272	0.87249	0.53273	0.52674	-6.85311	2325	851	57	27	1	combine	svc	selected
0.50007	0.11776	0.51972	0.87538	0.51968	0.53002	-7.07422	2308	868	56	28	1	combine	svc	selected
0.50079	0.002	0.56988	0.89175	0.56986	0.5606	-6.4932	2351	825	52	32	2	combine	svc	selected
0.50003	0.002	0.56514	0.88405	0.56513	0.55058	-6.36033	2363	813	54	30	2	combine	svc	selected
0.50047	0.002	0.57185	0.88511	0.57177	0.56954	-6.52351	2370	806	51	33	2	combine	svc	selected
0.5006	0.002	0.57667	0.88527	0.57665	0.57206	-6.16392	2386	790	51	33	2	combine	svc	selected
0.49904	0.002	0.5851	0.88618	0.5851	0.59584	-6.49157	2348	828	46	38	2	combine	svc	selected
0.49862	0.002	0.58187	0.89263	0.58183	0.57704	-6.7243	2342	834	49	35	2	combine	svc	selected
0.50044	0.002	0.57803	0.87201	0.57809	0.56774	-6.03875	2472	704	54	30	2	combine	svc	selected
0.50007	0.002	0.56162	0.8853	0.56165	0.53619	-6.26787	2385	791	57	27	2	combine	svc	selected
0.50003	0.002	0.57465	0.88659	0.57464	0.56469	-6.42004	2377	799	52	32	2	combine	svc	selected
0.49939	0.002	0.5761	0.88491	0.57611	0.58485	-6.77775	2316	860	47	37	2	combine	svc	selected
0.50092	0.002	0.57865	0.89683	0.57856	0.56626	-6.37904	2387	789	52	32	2	combine	svc	selected
0.4989	0.002	0.57031	0.90211	0.5702	0.55131	-7.08698	2292	884	52	32	2	combine	svc	selected
0.49872	0.002	0.56422	0.88852	0.56428	0.53358	-6.74575	2255	921	54	30	2	combine	svc	selected
0.50057	0.002	0.59684	0.88969	0.59684	0.58636	-6.75462	2250	926	45	39	2	combine	svc	selected
0.50095	0.002	0.57087	0.89314	0.57086	0.55049	-7.09502	2249	927	51	33	2	combine	svc	selected
0.49997	0.002	0.59399	0.88583	0.59399	0.5897	-6.50734	2309	867	46	38	2	combine	svc	selected
0.49889	0.002	0.56746	0.89834	0.56739	0.55524	-6.63857	2317	859	52	32	2	combine	svc	selected
0.49984	0.002	0.57357	0.87137	0.57357	0.57282	-6.47237	2353	823	50	34	2	combine	svc	selected
0.49865	0.002	0.54893	0.89088	0.54898	0.55509	-6.6164	2316	860	52	32	2	combine	svc	selected
0.50029	0.002	0.55715	0.90668	0.55714	0.54047	-7.05067	2261	915	53	31	2	combine	svc	selected
0.50065	0.05589	0.52749	0.89786	0.52755	0.53565	-6.81812	2306	870	55	29	3	combine	svc	selected
0.49872	0.02794	0.53131	0.8869	0.53122	0.50388	-6.59375	2331	845	61	23	3	combine	svc	selected
0.49998	0.07984	0.52371	0.88157	0.52374	0.5098	-6.76699	2293	883	59	25	3	combine	svc	selected
0.50013	0.00798	0.5407	0.90056	0.54075	0.52425	-6.57563	2347	829	58	26	3	combine	svc	selected
0.49882	0.01597	0.53388	0.89315	0.53389	0.55849	-6.80728	2262	914	50	34	3	combine	svc	selected
0.50064	0.07186	0.52392	0.90531	0.52389	0.5252	-6.67794	2353	823	58	26	3	combine	svc	selected
0.50102	0.00998	0.54135	0.89336	0.54135	0.52044	-6.6398	2285	891	57	27	3	combine	svc	selected
