,test_perm,test_pval,test_score,train_score,auc_prob,auc_pred,r2,tn,fp,fn,tp,fold,gen,model,subset
17,0.49892,0.23353,0.51125,0.89842,0.51125,0.50551,-6.92902,2417,759,63,21,1,combine,qda,selected
18,0.49964,0.21557,0.51304,0.89111,0.51304,0.50513,-5.68656,2528,648,66,18,1,combine,qda,selected
19,0.49952,0.36327,0.50585,0.89348,0.50585,0.47159,-5.771,2504,672,71,13,1,combine,qda,selected
0,0.49965,0.002,0.5694,0.98837,0.5694,0.52596,-2.21576,2925,251,73,11,2,combine,qda,selected
1,0.50023,0.002,0.57202,0.98548,0.57202,0.55191,-2.79385,2863,313,67,17,2,combine,qda,selected
2,0.49944,0.002,0.59359,0.99116,0.59359,0.57324,-2.52534,2885,291,64,20,2,combine,qda,selected
3,0.5003,0.002,0.59792,0.98975,0.59792,0.56773,-2.99658,2850,326,64,20,2,combine,qda,selected
4,0.50014,0.002,0.59052,0.9887,0.59052,0.55254,-2.7087,2867,309,67,17,2,combine,qda,selected
5,0.49989,0.002,0.59805,0.98862,0.59805,0.55233,-3.50448,2790,386,65,19,2,combine,qda,selected
6,0.49919,0.002,0.59327,0.98737,0.59327,0.55692,-2.79112,2857,319,66,18,2,combine,qda,selected
7,0.49973,0.002,0.57689,0.99119,0.57689,0.54675,-2.73776,2868,308,68,16,2,combine,qda,selected
8,0.50002,0.002,0.60163,0.98785,0.60163,0.55865,-2.67302,2868,308,66,18,2,combine,qda,selected
9,0.50013,0.002,0.5929,0.98623,0.5929,0.52357,-2.75959,2872,304,72,12,2,combine,qda,selected
10,0.49957,0.002,0.56521,0.99107,0.56521,0.55519,-2.91145,2846,330,66,18,2,combine,qda,selected
11,0.49906,0.002,0.57037,0.98646,0.57037,0.55179,-2.47271,2900,276,68,16,2,combine,qda,selected
12,0.5001,0.002,0.57382,0.98689,0.57382,0.53409,-2.47185,2901,275,71,13,2,combine,qda,selected
13,0.50053,0.002,0.56411,0.99033,0.56411,0.54344,-2.93002,2847,329,68,16,2,combine,qda,selected
14,0.50013,0.002,0.56437,0.98956,0.56437,0.54486,-2.72951,2856,320,68,16,2,combine,qda,selected
15,0.5002,0.002,0.59126,0.98529,0.59126,0.55097,-2.76132,2857,319,67,17,2,combine,qda,selected
16,0.50049,0.002,0.55978,0.98989,0.55978,0.53251,-2.61622,2891,285,71,13,2,combine,qda,selected
17,0.50015,0.002,0.56969,0.98515,0.56969,0.52763,-2.8262,2860,316,71,13,2,combine,qda,selected
18,0.49984,0.002,0.56807,0.98296,0.56807,0.53248,-2.91953,2853,323,70,14,2,combine,qda,selected
19,0.49943,0.002,0.56476,0.98608,0.56476,0.5458,-2.85019,2862,314,68,16,2,combine,qda,selected
0,0.5009,0.002,0.5853,0.97985,0.5853,0.54562,-2.87715,2823,353,67,17,3,combine,qda,selected
1,0.49969,0.01198,0.54022,0.96974,0.54022,0.51394,-3.48553,2773,403,71,13,3,combine,qda,selected
2,0.50004,0.002,0.5587,0.96305,0.5587,0.5169,-3.61923,2754,422,70,14,3,combine,qda,selected
3,0.50145,0.002,0.56547,0.96645,0.56547,0.50937,-3.63691,2744,432,71,13,3,combine,qda,selected
4,0.5008,0.002,0.56613,0.96831,0.56613,0.55453,-3.14767,2804,372,65,19,3,combine,qda,selected
5,0.49854,0.002,0.56383,0.96855,0.56383,0.5523,-3.81574,2752,424,64,20,3,combine,qda,selected
6,0.49938,0.002,0.59159,0.96896,0.59159,0.57563,-3.6564,2749,427,60,24,3,combine,qda,selected
7,0.5001,0.002,0.57647,0.97082,0.57647,0.56027,-3.95744,2727,449,62,22,3,combine,qda,selected
8,0.50006,0.002,0.59268,0.96769,0.59268,0.54092,-3.0279,2831,345,68,16,3,combine,qda,selected
9,0.50089,0.002,0.56931,0.96725,0.56931,0.52836,-3.29052,2789,387,69,15,3,combine,qda,selected
10,0.49995,0.002,0.57825,0.96888,0.57825,0.54556,-3.72479,2747,429,65,19,3,combine,qda,selected
11,0.49971,0.01796,0.53975,0.96882,0.53975,0.52442,-3.39742,2764,412,69,15,3,combine,qda,selected
12,0.49837,0.002,0.58137,0.97029,0.58137,0.53667,-3.19653,2804,372,68,16,3,combine,qda,selected
13,0.49931,0.002,0.55978,0.97039,0.55978,0.51866,-3.25449,2803,373,71,13,3,combine,qda,selected
14,0.50023,0.00399,0.54976,0.97405,0.54976,0.53916,-3.27042,2782,394,67,17,3,combine,qda,selected
15,0.50005,0.00798,0.54453,0.96796,0.54453,0.52203,-4.08393,2711,465,68,16,3,combine,qda,selected
16,0.50083,0.002,0.56573,0.97298,0.56573,0.53526,-3.35722,2795,381,68,16,3,combine,qda,selected
17,0.49954,0.002,0.56672,0.97126,0.56672,0.49721,-2.99838,2818,358,75,9,3,combine,qda,selected
18,0.49948,0.002,0.56877,0.96686,0.56877,0.50704,-3.57149,2767,409,72,12,3,combine,qda,selected
19,0.50001,0.002,0.57353,0.96814,0.57353,0.50987,-3.27047,2785,391,72,12,3,combine,qda,selected
0,0.49984,0.00599,0.54821,0.96203,0.54821,0.4957,-2.73134,2884,292,77,7,4,combine,qda,selected
1,0.49972,0.20359,0.51387,0.9634,0.51387,0.5168,-3.1177,2829,347,72,12,4,combine,qda,selected
2,0.49981,0.002,0.55564,0.96429,0.55564,0.51182,-2.64364,2873,303,74,10,4,combine,qda,selected
3,0.50007,0.01397,0.53427,0.96298,0.53427,0.50067,-3.03366,2840,336,75,9,4,combine,qda,selected
4,0.49948,0.02794,0.52884,0.96178,0.52884,0.50807,-2.81494,2887,289,75,9,4,combine,qda,selected
5,0.49978,0.002,0.54355,0.96307,0.54355,0.50852,-2.95153,2852,324,74,10,4,combine,qda,selected
6,0.49959,0.03992,0.53122,0.95714,0.53122,0.50288,-2.84671,2854,322,75,9,4,combine,qda,selected
7,0.49916,0.00599,0.54431,0.95318,0.54431,0.51951,-2.70038,2884,292,73,11,4,combine,qda,selected
8,0.49867,0.00998,0.53706,0.96473,0.53706,0.51053,-3.134,2827,349,73,11,4,combine,qda,selected
9,0.49943,0.01996,0.53404,0.9624,0.53404,0.4957,-2.62313,2884,292,77,7,4,combine,qda,selected
10,0.49984,0.00998,0.53676,0.95896,0.53676,0.51163,-3.01559,2834,342,73,11,4,combine,qda,selected
11,0.49913,0.00998,0.5386,0.96361,0.5386,0.50663,-2.97207,2840,336,74,10,4,combine,qda,selected
12,0.5011,0.00399,0.54248,0.96705,0.54248,0.4979,-2.52522,2898,278,77,7,4,combine,qda,selected
13,0.49989,0.00599,0.545,0.96344,0.545,0.50962,-2.79191,2859,317,74,10,4,combine,qda,selected
14,0.49938,0.002,0.53938,0.96447,0.53938,0.50747,-2.2793,2921,255,76,8,4,combine,qda,selected
15,0.50023,0.06786,0.52275,0.96074,0.52275,0.5179,-3.13279,2836,340,72,12,4,combine,qda,selected
16,0.50046,0.00998,0.54257,0.9684,0.54257,0.5157,-3.34275,2822,354,72,12,4,combine,qda,selected
17,0.49933,0.17166,0.51565,0.95527,0.51565,0.5162,-2.93695,2863,313,73,11,4,combine,qda,selected
18,0.49999,0.002,0.55728,0.96203,0.55728,0.50445,-2.79898,2864,312,75,9,4,combine,qda,selected
19,0.50024,0.16966,0.51539,0.96611,0.51539,0.49129,-2.90004,2856,320,77,7,4,combine,qda,selected
0,0.50131,0.25749,0.51274,0.93478,0.50647,0.49609,-8.84299,1889,1288,50,33,0,m,rfc,selected
1,0.50057,0.20758,0.51311,0.92251,0.51866,0.51286,-8.32381,1919,1258,48,35,0,m,rfc,selected
2,0.50016,0.77645,0.48717,0.94313,0.48385,0.49103,-8.10718,2010,1167,54,29,0,m,rfc,selected
3,0.49994,0.41118,0.50365,0.93525,0.50024,0.50567,-7.97679,2103,1074,54,29,0,m,rfc,selected
4,0.50073,0.3992,0.50444,0.94237,0.50973,0.5071,-8.26906,1959,1218,50,33,0,m,rfc,selected
5,0.50105,0.16168,0.51693,0.93305,0.51828,0.50926,-8.16984,2011,1166,51,32,0,m,rfc,selected
6,0.50058,0.76248,0.48912,0.93728,0.49088,0.48917,-7.99525,2113,1064,57,26,0,m,rfc,selected
7,0.49963,0.86028,0.48367,0.9453,0.4897,0.47654,-8.07355,2071,1106,58,25,0,m,rfc,selected
8,0.49985,0.77445,0.48697,0.93145,0.48864,0.48973,-8.10377,2040,1137,55,28,0,m,rfc,selected
9,0.49962,0.83433,0.48357,0.94426,0.48722,0.45925,-8.09452,2076,1101,61,22,0,m,rfc,selected
10,0.49932,0.03194,0.528,0.93579,0.52161,0.52273,-8.19307,2020,1157,49,34,0,m,rfc,selected
11,0.50017,0.34731,0.50638,0.92003,0.49995,0.50085,-8.31396,1881,1296,49,34,0,m,rfc,selected
12,0.49947,0.23553,0.51219,0.95193,0.50946,0.50875,-8.08537,2046,1131,52,31,0,m,rfc,selected
13,0.49808,0.002,0.56374,0.93585,0.55683,0.54725,-8.01247,2061,1116,46,37,0,m,rfc,selected
14,0.5009,0.16567,0.51764,0.94441,0.52395,0.52177,-7.91784,2167,1010,53,30,0,m,rfc,selected
15,0.4994,0.12774,0.51866,0.93476,0.52695,0.50942,-8.22707,2012,1165,51,32,0,m,rfc,selected
16,0.49958,0.99202,0.45809,0.93825,0.45774,0.48088,-8.06465,2022,1155,56,27,0,m,rfc,selected
17,0.49862,0.61078,0.49306,0.93707,0.48972,0.49319,-8.06712,2062,1115,55,28,0,m,rfc,selected
18,0.50032,0.20958,0.5155,0.95182,0.51422,0.50729,-8.06193,2075,1102,53,30,0,m,rfc,selected
19,0.49948,0.99202,0.45506,0.93929,0.4574,0.47847,-8.13124,2045,1132,57,26,0,m,rfc,selected
0,0.4997,0.1018,0.52259,0.97817,0.51765,0.48292,-8.00576,1971,1205,55,29,1,m,rfc,selected
1,0.49955,0.49701,0.49952,0.98685,0.49884,0.49535,-7.90823,2050,1126,55,29,1,m,rfc,selected
2,0.49991,0.49301,0.49984,0.98766,0.49781,0.49648,-7.7258,2095,1081,56,28,1,m,rfc,selected
3,0.50019,0.03792,0.52933,0.9907,0.53484,0.52619,-7.978,2019,1157,49,35,1,m,rfc,selected
4,0.49965,0.68463,0.49172,0.98515,0.48661,0.46817,-7.68147,2142,1034,62,22,1,m,rfc,selected
5,0.49954,0.21557,0.51299,0.99421,0.51979,0.50471,-8.05675,1996,1180,52,32,1,m,rfc,selected
6,0.49983,0.01796,0.53446,0.98643,0.53706,0.54486,-7.78285,2062,1114,47,37,1,m,rfc,selected
7,0.50002,0.24152,0.51119,0.98458,0.51342,0.49249,-8.04831,1994,1182,54,30,1,m,rfc,selected
8,0.50062,0.07784,0.52406,0.98957,0.52292,0.49415,-7.82399,2118,1058,57,27,1,m,rfc,selected
9,0.50002,0.13573,0.51797,0.98841,0.51271,0.49012,-7.65931,2168,1008,59,25,1,m,rfc,selected
10,0.49956,0.42515,0.50259,0.98924,0.50108,0.51705,-7.64644,2150,1026,54,30,1,m,rfc,selected
11,0.49791,0.93613,0.47256,0.98698,0.47565,0.46556,-8.028,2012,1164,59,25,1,m,rfc,selected
12,0.49883,0.03593,0.52914,0.9904,0.52126,0.48902,-7.51911,2161,1015,59,25,1,m,rfc,selected
13,0.50029,0.16567,0.51499,0.98548,0.52219,0.52231,-7.79494,2070,1106,51,33,1,m,rfc,selected
14,0.49968,0.07784,0.52093,0.98642,0.52778,0.52184,-7.78923,2067,1109,51,33,1,m,rfc,selected
15,0.49969,0.75449,0.48782,0.98802,0.48946,0.48789,-7.63945,2116,1060,58,26,1,m,rfc,selected
16,0.49978,0.17764,0.51497,0.98442,0.50866,0.52965,-8.04758,2041,1135,49,35,1,m,rfc,selected
17,0.50083,0.01198,0.53748,0.98929,0.5376,0.50505,-7.93334,2036,1140,53,31,1,m,rfc,selected
18,0.49931,0.68463,0.49182,0.99003,0.48219,0.48631,-7.7505,2106,1070,58,26,1,m,rfc,selected
19,0.49951,0.1996,0.51295,0.98761,0.51464,0.51267,-7.64856,2160,1016,55,29,1,m,rfc,selected
0,0.50074,0.002,0.57876,0.98941,0.57434,0.55856,-8.16211,1960,1216,42,42,2,m,rfc,selected
1,0.49935,0.002,0.5945,0.98594,0.59904,0.57434,-7.75262,2098,1078,43,41,2,m,rfc,selected
2,0.50073,0.002,0.58643,0.99502,0.58461,0.57276,-7.80689,2088,1088,43,41,2,m,rfc,selected
3,0.49955,0.002,0.58709,0.99178,0.58472,0.53141,-7.70378,2090,1086,50,34,2,m,rfc,selected
4,0.49906,0.002,0.55282,0.98831,0.55298,0.542,-8.00228,2006,1170,46,38,2,m,rfc,selected
5,0.4996,0.002,0.56234,0.99328,0.56684,0.53387,-7.85839,2030,1146,48,36,2,m,rfc,selected
6,0.50119,0.002,0.57509,0.99288,0.57307,0.56621,-7.69841,2122,1054,45,39,2,m,rfc,selected
7,0.49975,0.002,0.54536,0.98966,0.54293,0.53463,-8.0146,1997,1179,47,37,2,m,rfc,selected
8,0.50119,0.002,0.55266,0.99082,0.54834,0.52849,-8.25854,1958,1218,47,37,2,m,rfc,selected
9,0.49961,0.002,0.57755,0.98952,0.57607,0.56445,-7.69804,2073,1103,44,40,2,m,rfc,selected
10,0.50126,0.002,0.60005,0.9913,0.59568,0.58322,-7.93303,2041,1135,40,44,2,m,rfc,selected
11,0.49995,0.00399,0.55441,0.98907,0.55681,0.50216,-8.21882,1942,1234,51,33,2,m,rfc,selected
12,0.49936,0.00998,0.54305,0.99309,0.54163,0.52703,-7.72136,2100,1076,51,33,2,m,rfc,selected
13,0.50071,0.002,0.55394,0.98884,0.55995,0.57229,-7.75338,2085,1091,43,41,2,m,rfc,selected
14,0.49946,0.002,0.55747,0.99338,0.55628,0.52363,-7.56288,2154,1022,53,31,2,m,rfc,selected
15,0.49991,0.002,0.58823,0.98859,0.58831,0.56599,-7.941,2045,1131,43,41,2,m,rfc,selected
16,0.50017,0.002,0.57405,0.98792,0.57677,0.53497,-7.93483,2037,1139,48,36,2,m,rfc,selected
17,0.50011,0.00599,0.54324,0.98924,0.54874,0.54433,-7.96506,1983,1193,45,39,2,m,rfc,selected
18,0.49945,0.002,0.58211,0.99125,0.58147,0.54533,-7.75131,2065,1111,47,37,2,m,rfc,selected
19,0.49981,0.002,0.60566,0.98603,0.60542,0.59078,-7.85585,2089,1087,40,44,2,m,rfc,selected
0,0.49986,0.28543,0.50931,0.99038,0.51478,0.54489,-7.91912,2100,1076,48,36,3,m,rfc,selected
1,0.49934,0.02595,0.53052,0.98609,0.5332,0.53201,-7.99565,2056,1120,49,35,3,m,rfc,selected
2,0.50165,0.01996,0.53557,0.98327,0.53948,0.54439,-8.09933,2059,1117,47,37,3,m,rfc,selected
3,0.49993,0.0499,0.52653,0.98647,0.51793,0.53466,-7.97368,2035,1141,48,36,3,m,rfc,selected
4,0.49911,0.05788,0.52558,0.98721,0.52526,0.51422,-8.08909,1943,1233,49,35,3,m,rfc,selected
5,0.49923,0.2016,0.51449,0.98434,0.50415,0.51652,-7.92203,2071,1105,52,32,3,m,rfc,selected
6,0.49911,0.08583,0.5233,0.99115,0.52357,0.5402,-7.81657,2108,1068,49,35,3,m,rfc,selected
7,0.49988,0.14371,0.51691,0.99219,0.51152,0.52244,-7.97982,2033,1143,50,34,3,m,rfc,selected
8,0.50052,0.37525,0.50728,0.98895,0.50527,0.5071,-7.90509,2049,1127,53,31,3,m,rfc,selected
9,0.49958,0.02994,0.5326,0.98843,0.53446,0.5305,-7.71549,2122,1054,51,33,3,m,rfc,selected
10,0.50015,0.002,0.55621,0.98793,0.55593,0.54546,-7.89186,2028,1148,46,38,3,m,rfc,selected
11,0.49898,0.01397,0.5396,0.98538,0.53775,0.55003,-8.2674,2057,1119,46,38,3,m,rfc,selected
12,0.50006,0.42315,0.5037,0.98378,0.50894,0.52124,-7.7742,2101,1075,52,32,3,m,rfc,selected
13,0.50094,0.63074,0.49442,0.98634,0.50533,0.49611,-7.96248,2017,1159,54,30,3,m,rfc,selected
14,0.49923,0.13174,0.51762,0.99246,0.51741,0.52266,-7.76933,2110,1066,52,32,3,m,rfc,selected
15,0.50103,0.28743,0.51048,0.98774,0.5169,0.50298,-8.19507,1985,1191,52,32,3,m,rfc,selected
16,0.50116,0.70259,0.49235,0.98373,0.50052,0.51583,-8.31439,1991,1185,50,34,3,m,rfc,selected
17,0.49896,0.08184,0.52171,0.9856,0.52105,0.52152,-7.85299,2065,1111,51,33,3,m,rfc,selected
18,0.50044,0.24551,0.51135,0.98334,0.51417,0.51082,-8.02131,1997,1179,51,33,3,m,rfc,selected
19,0.49969,0.39721,0.50483,0.99126,0.5027,0.50807,-7.81762,2093,1083,54,30,3,m,rfc,selected
0,0.50014,0.002,0.56937,0.98146,0.56398,0.53991,-7.49591,2144,1032,50,34,4,m,rfc,selected
1,0.50053,0.002,0.56647,0.99093,0.55517,0.52274,-7.39206,2224,952,55,29,4,m,rfc,selected
2,0.49931,0.13174,0.5168,0.98639,0.52225,0.48505,-7.61408,2098,1078,58,26,4,m,rfc,selected
3,0.50021,0.002,0.55878,0.98732,0.55604,0.52539,-7.44596,2203,973,54,30,4,m,rfc,selected
4,0.49879,0.002,0.54676,0.9863,0.55329,0.54455,-7.81951,2060,1116,47,37,4,m,rfc,selected
5,0.49987,0.00599,0.5444,0.98763,0.53642,0.50313,-7.45387,2175,1001,57,27,4,m,rfc,selected
6,0.49897,0.002,0.58717,0.98636,0.58848,0.56105,-7.60461,2127,1049,46,38,4,m,rfc,selected
7,0.50007,0.002,0.55507,0.98638,0.55227,0.52341,-7.81577,2077,1099,51,33,4,m,rfc,selected
8,0.49984,0.00599,0.53739,0.98589,0.54603,0.54524,-7.48943,2140,1036,49,35,4,m,rfc,selected
9,0.49959,0.21357,0.51324,0.98485,0.51796,0.5065,-7.65583,2083,1093,54,30,4,m,rfc,selected
10,0.49953,0.00599,0.53976,0.98618,0.53619,0.52927,-7.61681,2152,1024,52,32,4,m,rfc,selected
11,0.49956,0.00399,0.54179,0.98598,0.53613,0.51119,-7.78689,2075,1101,53,31,4,m,rfc,selected
12,0.49852,0.74251,0.48884,0.98018,0.50149,0.48637,-7.63565,2182,994,60,24,4,m,rfc,selected
13,0.49975,0.02196,0.5326,0.98484,0.52632,0.52234,-7.65857,2108,1068,52,32,4,m,rfc,selected
14,0.50004,0.002,0.58974,0.98695,0.58438,0.523,-7.52724,2150,1026,53,31,4,m,rfc,selected
15,0.49884,0.01198,0.53729,0.98903,0.53091,0.52143,-7.56489,2140,1036,53,31,4,m,rfc,selected
16,0.5005,0.00599,0.54578,0.98345,0.54518,0.51053,-7.93178,2033,1143,52,32,4,m,rfc,selected
17,0.49912,0.002,0.55897,0.98213,0.551,0.53154,-7.97361,2053,1123,49,35,4,m,rfc,selected
18,0.50128,0.0519,0.52702,0.98358,0.52993,0.51736,-7.65899,2152,1024,54,30,4,m,rfc,selected
19,0.49858,0.02595,0.5297,0.98542,0.53415,0.50606,-7.57018,2118,1058,55,29,4,m,rfc,selected
0,0.49883,0.002,0.58595,0.97725,0.60542,0.57556,-7.76453,2126,1051,43,40,0,f,rfc,selected
1,0.49958,0.002,0.6316,0.97422,0.63017,0.61462,-7.79305,2068,1109,35,48,0,f,rfc,selected
2,0.49986,0.002,0.57381,0.97824,0.57601,0.55056,-7.83407,2082,1095,46,37,0,f,rfc,selected
3,0.49855,0.002,0.61715,0.96403,0.61759,0.57627,-7.9336,2054,1123,41,42,0,f,rfc,selected
4,0.50088,0.002,0.61789,0.97858,0.62846,0.56182,-7.68516,2077,1100,44,39,0,f,rfc,selected
5,0.50114,0.002,0.60771,0.9774,0.62247,0.59745,-7.69321,2112,1065,39,44,0,f,rfc,selected
6,0.49863,0.002,0.58879,0.97403,0.58116,0.52752,-7.73474,2127,1050,51,32,0,f,rfc,selected
7,0.50044,0.002,0.58223,0.96992,0.58131,0.55173,-7.4698,2166,1011,48,35,0,f,rfc,selected
8,0.49863,0.01397,0.54196,0.9706,0.52337,0.51545,-8.22839,2012,1165,50,33,0,f,rfc,selected
9,0.49999,0.002,0.58568,0.96569,0.5776,0.56564,-7.88285,2063,1114,43,40,0,f,rfc,selected
10,0.50006,0.002,0.58742,0.97465,0.59368,0.54926,-7.67407,2112,1065,47,36,0,f,rfc,selected
11,0.49915,0.00599,0.54635,0.96515,0.52783,0.53867,-7.97768,2083,1094,48,35,0,f,rfc,selected
12,0.49923,0.002,0.59483,0.97317,0.60682,0.56178,-7.66925,2115,1062,45,38,0,f,rfc,selected
13,0.49908,0.002,0.59679,0.96776,0.59776,0.59423,-8.17822,2015,1162,37,46,0,f,rfc,selected
14,0.50071,0.002,0.57568,0.97359,0.56999,0.51567,-7.70958,2090,1087,52,31,0,f,rfc,selected
15,0.50111,0.002,0.59511,0.974,0.61262,0.58086,-7.46139,2198,979,44,39,0,f,rfc,selected
16,0.49997,0.002,0.58383,0.97993,0.58027,0.5578,-7.65346,2128,1049,46,37,0,f,rfc,selected
17,0.5012,0.002,0.59711,0.96942,0.59269,0.5938,-8.06854,1974,1203,36,47,0,f,rfc,selected
18,0.49979,0.002,0.60318,0.97818,0.61137,0.57398,-7.62538,2116,1061,43,40,0,f,rfc,selected
19,0.50022,0.002,0.59258,0.9791,0.58792,0.56005,-7.8615,2104,1073,45,38,0,f,rfc,selected
0,0.49939,0.22355,0.51237,0.99179,0.51234,0.48971,-7.89816,2052,1124,56,28,1,f,rfc,selected
1,0.49958,0.45908,0.50218,0.98185,0.49885,0.46257,-8.0923,1993,1183,59,25,1,f,rfc,selected
2,0.50039,0.49501,0.50111,0.98911,0.49615,0.52042,-8.01107,2058,1118,51,33,1,f,rfc,selected
3,0.49921,0.1497,0.51783,0.98741,0.52036,0.52102,-8.01968,2024,1152,50,34,1,f,rfc,selected
4,0.50037,0.96407,0.46937,0.99101,0.46767,0.49148,-7.83677,2101,1075,57,27,1,f,rfc,selected
5,0.50087,0.13972,0.51873,0.99343,0.50723,0.5071,-7.86368,2049,1127,53,31,1,f,rfc,selected
6,0.50008,0.59481,0.49589,0.9903,0.49193,0.50801,-8.01341,2017,1159,52,32,1,f,rfc,selected
7,0.49894,0.0479,0.52517,0.98707,0.52043,0.53655,-7.94919,2047,1129,48,36,1,f,rfc,selected
8,0.50017,0.03194,0.53161,0.99212,0.52858,0.50515,-8.0691,1961,1215,51,33,1,f,rfc,selected
9,0.49943,0.26148,0.50998,0.98883,0.50564,0.48379,-7.8251,2090,1086,58,26,1,f,rfc,selected
10,0.50231,0.00399,0.54648,0.98994,0.5467,0.52912,-8.05025,1962,1214,47,37,1,f,rfc,selected
11,0.50019,0.02595,0.53254,0.98677,0.54125,0.52616,-8.11115,1981,1195,48,36,1,f,rfc,selected
12,0.5007,0.8004,0.48659,0.98461,0.48447,0.51072,-8.10118,2072,1104,53,31,1,f,rfc,selected
13,0.49993,0.08982,0.52226,0.98965,0.51341,0.49948,-7.70009,2114,1062,56,28,1,f,rfc,selected
14,0.49941,0.63473,0.49428,0.98609,0.489,0.49214,-7.66449,2143,1033,58,26,1,f,rfc,selected
15,0.4998,0.00399,0.54836,0.99153,0.5393,0.52008,-8.03068,2018,1158,50,34,1,f,rfc,selected
16,0.49971,0.02994,0.53371,0.98632,0.53654,0.56114,-7.83522,2052,1124,44,40,1,f,rfc,selected
17,0.49974,0.0519,0.52616,0.98962,0.53015,0.50448,-7.84419,2108,1068,55,29,1,f,rfc,selected
18,0.49918,0.84431,0.48376,0.98917,0.48107,0.50458,-7.91721,2033,1143,53,31,1,f,rfc,selected
19,0.49974,0.29142,0.5078,0.99072,0.50245,0.51132,-7.96444,2038,1138,52,32,1,f,rfc,selected
0,0.50058,0.01996,0.53596,0.86046,0.52653,0.51654,-8.17566,2298,878,58,26,2,f,rfc,selected
1,0.501,0.002,0.56674,0.881,0.5659,0.5532,-8.40034,2115,1061,47,37,2,f,rfc,selected
2,0.50018,0.27944,0.50986,0.86426,0.53608,0.52271,-8.22741,2375,801,59,25,2,f,rfc,selected
3,0.49925,0.01796,0.53805,0.85959,0.54422,0.53109,-8.27395,2277,899,55,29,2,f,rfc,selected
4,0.49997,0.002,0.54838,0.85261,0.552,0.55865,-8.2786,2263,913,50,34,2,f,rfc,selected
5,0.50029,0.01397,0.54305,0.87178,0.54836,0.51509,-8.25755,2251,925,57,27,2,f,rfc,selected
6,0.49954,0.00998,0.53859,0.86797,0.53676,0.51991,-8.34052,2206,970,55,29,2,f,rfc,selected
7,0.50062,0.00399,0.54864,0.85923,0.5513,0.53515,-8.27682,2265,911,54,30,2,f,rfc,selected
8,0.50072,0.09182,0.52438,0.87096,0.5357,0.50196,-8.20923,2281,895,60,24,2,f,rfc,selected
9,0.49967,0.002,0.54973,0.86845,0.55641,0.53745,-8.2573,2204,972,52,32,2,f,rfc,selected
10,0.49811,0.00599,0.54521,0.8831,0.55529,0.55843,-8.30535,2186,990,48,36,2,f,rfc,selected
11,0.50153,0.03194,0.53303,0.86442,0.54351,0.51194,-8.27457,2231,945,57,27,2,f,rfc,selected
12,0.50033,0.04192,0.52778,0.88068,0.54949,0.52249,-8.17669,2298,878,57,27,2,f,rfc,selected
13,0.50063,0.002,0.56927,0.86038,0.56379,0.51729,-8.18921,2265,911,57,27,2,f,rfc,selected
14,0.49965,0.01397,0.54091,0.86308,0.54534,0.53496,-8.34599,2226,950,53,31,2,f,rfc,selected
15,0.4986,0.55888,0.49558,0.87222,0.49694,0.50101,-8.26531,2275,901,60,24,2,f,rfc,selected
16,0.50003,0.00798,0.54073,0.86993,0.54453,0.54214,-8.16531,2385,791,56,28,2,f,rfc,selected
17,0.49948,0.00599,0.54683,0.85975,0.54396,0.52892,-8.3227,2112,1064,51,33,2,f,rfc,selected
18,0.4998,0.002,0.57888,0.88601,0.57891,0.55544,-8.30337,2167,1009,48,36,2,f,rfc,selected
19,0.50136,0.002,0.58413,0.8757,0.57902,0.56258,-8.18822,2288,888,50,34,2,f,rfc,selected
0,0.49989,0.002,0.58175,0.93423,0.5806,0.57389,-7.70116,2133,1043,44,40,3,f,rfc,selected
1,0.49957,0.002,0.54862,0.92939,0.5442,0.52502,-7.64161,2125,1051,52,32,3,f,rfc,selected
2,0.50033,0.002,0.55862,0.91973,0.55464,0.5299,-7.72853,2156,1020,52,32,3,f,rfc,selected
3,0.49889,0.002,0.56901,0.92384,0.57278,0.56851,-7.82316,2061,1115,43,41,3,f,rfc,selected
4,0.49973,0.002,0.56552,0.93593,0.56149,0.5671,-7.93458,2052,1124,43,41,3,f,rfc,selected
5,0.49952,0.002,0.56899,0.93434,0.56181,0.55632,-7.82684,2097,1079,46,38,3,f,rfc,selected
6,0.50045,0.01597,0.53698,0.9372,0.53601,0.53702,-7.86307,2050,1126,48,36,3,f,rfc,selected
7,0.50014,0.00399,0.55075,0.92093,0.5479,0.5488,-7.84628,2087,1089,47,37,3,f,rfc,selected
8,0.50099,0.04591,0.52988,0.9169,0.52818,0.51714,-7.84118,2075,1101,52,32,3,f,rfc,selected
9,0.49886,0.02794,0.53278,0.92406,0.52659,0.52669,-7.86618,2060,1116,50,34,3,f,rfc,selected
10,0.50054,0.002,0.55003,0.92991,0.55136,0.53812,-7.90904,2057,1119,48,36,3,f,rfc,selected
11,0.50004,0.002,0.5789,0.93699,0.58827,0.59093,-7.73091,2090,1086,40,44,3,f,rfc,selected
12,0.50085,0.002,0.57947,0.93269,0.57891,0.58042,-7.92821,2061,1115,41,43,3,f,rfc,selected
13,0.49989,0.002,0.56253,0.92652,0.57032,0.5602,-7.85959,2046,1130,44,40,3,f,rfc,selected
14,0.49952,0.002,0.58103,0.93242,0.58412,0.59393,-7.70225,2109,1067,40,44,3,f,rfc,selected
15,0.50091,0.002,0.58384,0.93312,0.58339,0.55626,-7.9408,2021,1155,44,40,3,f,rfc,selected
